Total_Pais_Mes,Total_Categoria_Mes,Litros 40 % Alc. Vol,AñoArchivo,Mes,Lag_1,Lag_12,MA_4,Month_sin,Month_cos,Categoria_TEQUILA 100% DE AGAVE,NombrePais,Clase,Fecha
5983621.0,430009.65,308218.6,1998,9,430009.65,5559552.79,430009.65,-1.0,-1.8369701987210297e-16,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1998-09-01
5737859.92,5341305.28,98067.71,1998,10,430009.65,461505.55,1657833.5575000003,-0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1998-10-01
5737859.92,5341305.28,1598839.19,1998,10,5341305.28,461505.55,2885657.4650000003,-0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1998-10-01
5737859.92,5341305.28,3525456.8,1998,10,5341305.28,461505.55,4113481.3725000005,-0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1998-10-01
5737859.92,5341305.28,118941.58,1998,10,5341305.28,461505.55,5341305.28,-0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1998-10-01
5737859.92,396554.63,80668.53,1998,10,5341305.28,5553611.35,4105117.6175000006,-0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1998-10-01
5737859.92,396554.63,43827.27,1998,10,396554.63,5553611.35,2868929.955,-0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1998-10-01
5737859.92,396554.63,272058.83,1998,10,396554.63,5553611.35,1632742.2925000002,-0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1998-10-01
6047567.39,5565778.98,34398.33,1998,11,396554.63,5553611.35,1688860.7175000003,-0.5000000000000004,0.8660254037844384,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1998-11-01
6047567.39,5565778.98,1604525.3,1998,11,5565778.98,430009.65,2981166.8050000006,-0.5000000000000004,0.8660254037844384,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1998-11-01
6047567.39,5565778.98,3715111.08,1998,11,5565778.98,430009.65,4273472.8925,-0.5000000000000004,0.8660254037844384,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1998-11-01
6047567.39,5565778.98,211744.27,1998,11,5565778.98,430009.65,5565778.98,-0.5000000000000004,0.8660254037844384,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1998-11-01
6047567.39,481788.41,84728.75,1998,11,5565778.98,430009.65,4294781.3375,-0.5000000000000004,0.8660254037844384,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1998-11-01
6047567.39,481788.41,85768.53,1998,11,481788.41,5341305.28,3023783.6950000003,-0.5000000000000004,0.8660254037844384,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1998-11-01
6047567.39,481788.41,8999.99,1998,11,481788.41,5341305.28,1752786.0525000002,-0.5000000000000004,0.8660254037844384,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1998-11-01
6047567.39,481788.41,302291.14,1998,11,481788.41,5341305.28,481788.41,-0.5000000000000004,0.8660254037844384,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1998-11-01
4724125.49,4427260.65,184771.21,1998,12,481788.41,5341305.28,1468156.4700000002,-2.4492935982947064e-16,1.0,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1998-12-01
4724125.49,4427260.65,1372228.41,1998,12,4427260.65,396554.63,2454524.5300000003,-2.4492935982947064e-16,1.0,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1998-12-01
4724125.49,4427260.65,2636381.48,1998,12,4427260.65,396554.63,3440892.5900000003,-2.4492935982947064e-16,1.0,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1998-12-01
4724125.49,4427260.65,233879.55,1998,12,4427260.65,396554.63,4427260.65,-2.4492935982947064e-16,1.0,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1998-12-01
4724125.49,296864.84,61132.5,1998,12,4427260.65,5565778.98,3394661.6975000002,-2.4492935982947064e-16,1.0,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1998-12-01
4724125.49,296864.84,31504.48,1998,12,296864.84,5565778.98,2362062.745,-2.4492935982947064e-16,1.0,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1998-12-01
4724125.49,296864.84,6408.0,1998,12,296864.84,5565778.98,1329463.7925000002,-2.4492935982947064e-16,1.0,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1998-12-01
4724125.49,296864.84,197819.86,1998,12,296864.84,5565778.98,296864.84,-2.4492935982947064e-16,1.0,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1998-12-01
6265320.09,5975924.96,2925.0,1999,1,296864.84,481788.41,1716629.87,0.49999999999999994,0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-01-01
6265320.09,5975924.96,1512518.44,1999,1,5975924.96,481788.41,3136394.9,0.49999999999999994,0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-01-01
6265320.09,5975924.96,4255221.52,1999,1,5975924.96,481788.41,4556159.93,0.49999999999999994,0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-01-01
6265320.09,5975924.96,205260.0,1999,1,5975924.96,481788.41,5975924.96,0.49999999999999994,0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-01-01
6265320.09,289395.14,56906.27,1999,1,5975924.96,4427260.65,4554292.505,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-01-01
6265320.09,289395.14,48300.0,1999,1,289395.14,4427260.65,3132660.0499999993,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-01-01
6265320.09,289395.14,2100.01,1999,1,289395.14,4427260.65,1711027.5949999997,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-01-01
6265320.09,289395.14,182088.86,1999,1,289395.14,4427260.65,289395.14,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-01-01
3870479.92,3476200.48,154059.36,1999,2,289395.14,296864.84,1086096.4749999999,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-02-01
3870479.92,3476200.48,932541.1,1999,2,3476200.48,296864.84,1882797.8099999996,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-02-01
3870479.92,3476200.48,2222318.53,1999,2,3476200.48,296864.84,2679499.1449999996,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-02-01
3870479.92,3476200.48,167281.48,1999,2,3476200.48,296864.84,3476200.48,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-02-01
3870479.92,394279.45,85816.84,1999,2,3476200.48,5975924.96,2705720.2224999997,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-02-01
3870479.92,394279.45,32888.2,1999,2,394279.45,5975924.96,1935239.9649999999,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-02-01
3870479.92,394279.45,275574.41,1999,2,394279.45,5975924.96,1164759.7074999998,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-02-01
5902096.71,5448661.02,31837.6,1999,3,394279.45,5975924.96,1657874.8424999998,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-03-01
5902096.71,5448661.02,2045121.09,1999,3,5448661.02,289395.14,2921470.2349999994,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-03-01
5902096.71,5448661.02,3144986.63,1999,3,5448661.02,289395.14,4185065.6274999995,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-03-01
5902096.71,5448661.02,226715.71,1999,3,5448661.02,289395.14,5448661.02,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-03-01
5902096.71,453435.69,84824.22,1999,3,5448661.02,289395.14,4199854.687499999,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-03-01
5902096.71,453435.69,101124.0,1999,3,453435.69,3476200.48,2951048.3549999995,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-03-01
5902096.71,453435.69,7575.0,1999,3,453435.69,3476200.48,1702242.0225,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-03-01
5902096.71,453435.69,259912.47,1999,3,453435.69,3476200.48,453435.69,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-03-01
5623867.82,5073124.51,93173.92,1999,4,453435.69,3476200.48,1608357.895,0.8660254037844387,-0.4999999999999998,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-04-01
5623867.82,5073124.51,1959274.49,1999,4,5073124.51,394279.45,2763280.0999999996,0.8660254037844387,-0.4999999999999998,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-04-01
5623867.82,5073124.51,2795043.71,1999,4,5073124.51,394279.45,3918202.3049999997,0.8660254037844387,-0.4999999999999998,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-04-01
5623867.82,5073124.51,225632.4,1999,4,5073124.51,394279.45,5073124.51,0.8660254037844387,-0.4999999999999998,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-04-01
5623867.82,550743.31,118147.74,1999,4,5073124.51,5448661.02,3942529.2099999995,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-04-01
5623867.82,550743.31,67241.79,1999,4,550743.31,5448661.02,2811933.9099999997,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-04-01
5623867.82,550743.31,5849.99,1999,4,550743.31,5448661.02,1681338.6099999999,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-04-01
5623867.82,550743.31,359503.79,1999,4,550743.31,5448661.02,550743.31,0.8660254037844387,-0.4999999999999998,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-04-01
7646634.12,7181051.72,304688.74,1999,5,550743.31,453435.69,2208320.4125,0.49999999999999994,-0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-05-01
7646634.12,7181051.72,1568061.94,1999,5,7181051.72,453435.69,3865897.5149999997,0.49999999999999994,-0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-05-01
7646634.12,7181051.72,4981186.93,1999,5,7181051.72,453435.69,5523474.6175,0.49999999999999994,-0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-05-01
7646634.12,7181051.72,327114.12,1999,5,7181051.72,453435.69,7181051.72,0.49999999999999994,-0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-05-01
7646634.12,465582.4,68084.54,1999,5,7181051.72,5073124.51,5502184.39,0.49999999999999994,-0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-05-01
7646634.12,465582.4,57002.98,1999,5,465582.4,5073124.51,3823317.06,0.49999999999999994,-0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-05-01
7646634.12,465582.4,2399.99,1999,5,465582.4,5073124.51,2144449.7299999995,0.49999999999999994,-0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-05-01
7646634.12,465582.4,338094.89,1999,5,465582.4,5073124.51,465582.4,0.49999999999999994,-0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-05-01
7961526.22,7406257.2,87888.71,1999,6,465582.4,550743.31,2200751.0999999996,1.2246467991473532e-16,-1.0,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-06-01
7961526.22,7406257.2,1850321.7,1999,6,7406257.2,550743.31,3935919.8,1.2246467991473532e-16,-1.0,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-06-01
7961526.22,7406257.2,3764809.47,1999,6,7406257.2,550743.31,5671088.5,1.2246467991473532e-16,-1.0,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-06-01
7961526.22,7406257.2,1703237.32,1999,6,7406257.2,550743.31,7406257.2,1.2246467991473532e-16,-1.0,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-06-01
7961526.22,555269.03,144015.03,1999,6,7406257.2,7181051.72,5693510.157500001,1.2246467991473532e-16,-1.0,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-06-01
7961526.22,555269.03,97705.99,1999,6,555269.03,7181051.72,3980763.1149999998,1.2246467991473532e-16,-1.0,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-06-01
7961526.22,555269.03,9225.0,1999,6,555269.03,7181051.72,2268016.0725,1.2246467991473532e-16,-1.0,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-06-01
7961526.22,555269.03,304323.02,1999,6,555269.03,7181051.72,555269.03,1.2246467991473532e-16,-1.0,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-06-01
7407301.18,6867426.13,93628.76,1999,7,555269.03,465582.4,2133308.3049999997,-0.4999999999999997,-0.8660254037844388,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-07-01
7407301.18,6867426.13,1771802.01,1999,7,6867426.13,465582.4,3711347.5799999996,-0.4999999999999997,-0.8660254037844388,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-07-01
7407301.18,6867426.13,2248648.85,1999,7,6867426.13,465582.4,5289386.8549999995,-0.4999999999999997,-0.8660254037844388,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-07-01
7407301.18,6867426.13,2753346.52,1999,7,6867426.13,465582.4,6867426.13,-0.4999999999999997,-0.8660254037844388,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-07-01
7407301.18,539875.05,208188.72,1999,7,6867426.13,7406257.2,5285538.359999999,-0.4999999999999997,-0.8660254037844388,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-07-01
7407301.18,539875.05,37032.02,1999,7,539875.05,7406257.2,3703650.59,-0.4999999999999997,-0.8660254037844388,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-07-01
7407301.18,539875.05,8632.48,1999,7,539875.05,7406257.2,2121762.82,-0.4999999999999997,-0.8660254037844388,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-07-01
7407301.18,539875.05,286021.82,1999,7,539875.05,7406257.2,539875.05,-0.4999999999999997,-0.8660254037844388,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-07-01
7305960.64,6808998.68,57977.03,1999,8,539875.05,555269.03,2107155.9574999996,-0.8660254037844385,-0.5000000000000004,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-08-01
7305960.64,6808998.68,1532326.14,1999,8,6808998.68,555269.03,3674436.8649999998,-0.8660254037844385,-0.5000000000000004,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-08-01
7305960.64,6808998.68,4955016.77,1999,8,6808998.68,555269.03,5241717.772499999,-0.8660254037844385,-0.5000000000000004,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-08-01
7305960.64,6808998.68,263678.75,1999,8,6808998.68,555269.03,6808998.68,-0.8660254037844385,-0.5000000000000004,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-08-01
7305960.64,496961.96,148534.31,1999,8,6808998.68,6867426.13,5230989.499999999,-0.8660254037844385,-0.5000000000000004,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-08-01
7305960.64,496961.96,86311.49,1999,8,496961.96,6867426.13,3652980.3199999994,-0.8660254037844385,-0.5000000000000004,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-08-01
7305960.64,496961.96,7776.01,1999,8,496961.96,6867426.13,2074971.1399999997,-0.8660254037844385,-0.5000000000000004,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-08-01
7305960.64,496961.96,254340.16,1999,8,496961.96,6867426.13,496961.96,-0.8660254037844385,-0.5000000000000004,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-08-01
8099612.5,7414884.37,192861.87,1999,9,496961.96,539875.05,2226442.5625,-1.0,-1.8369701987210297e-16,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-09-01
8099612.5,7414884.37,1618686.14,1999,9,7414884.37,539875.05,3955923.1649999996,-1.0,-1.8369701987210297e-16,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-09-01
8099612.5,7414884.37,4755560.1,1999,9,7414884.37,539875.05,5685403.7675,-1.0,-1.8369701987210297e-16,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-09-01
8099612.5,7414884.37,847776.27,1999,9,7414884.37,539875.05,7414884.37,-1.0,-1.8369701987210297e-16,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-09-01
8099612.5,684728.12,181576.16,1999,9,7414884.37,6808998.68,5732345.3075,-1.0,-1.8369701987210297e-16,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-09-01
8099612.5,684728.12,73112.02,1999,9,684728.12,6808998.68,4049806.245,-1.0,-1.8369701987210297e-16,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-09-01
8099612.5,684728.12,2699.99,1999,9,684728.12,6808998.68,2367267.1824999996,-1.0,-1.8369701987210297e-16,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-09-01
8099612.5,684728.12,427339.95,1999,9,684728.12,6808998.68,684728.12,-1.0,-1.8369701987210297e-16,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-09-01
6410446.74,5684751.19,122753.57,1999,10,684728.12,496961.96,1934733.8874999997,-0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-10-01
6410446.74,5684751.19,1655746.15,1999,10,5684751.19,496961.96,3184739.6550000003,-0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-10-01
6410446.74,5684751.19,3244489.0,1999,10,5684751.19,496961.96,4434745.4225,-0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-10-01
6410446.74,5684751.19,661762.48,1999,10,5684751.19,496961.96,5684751.19,-0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-10-01
6410446.74,725695.55,146099.07,1999,10,5684751.19,7414884.37,4444987.28,-0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-10-01
6410446.74,725695.55,93942.71,1999,10,725695.55,7414884.37,3205223.3700000006,-0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-10-01
6410446.74,725695.55,7482.01,1999,10,725695.55,7414884.37,1965459.4600000002,-0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-10-01
6410446.74,725695.55,478171.76,1999,10,725695.55,7414884.37,725695.55,-0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-10-01
5621846.84,5035580.12,34726.12,1999,11,725695.55,684728.12,1803166.6925000001,-0.5000000000000004,0.8660254037844384,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-11-01
5621846.84,5035580.12,1023723.02,1999,11,5035580.12,684728.12,2880637.835,-0.5000000000000004,0.8660254037844384,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-11-01
5621846.84,5035580.12,3715397.24,1999,11,5035580.12,684728.12,3958108.9775,-0.5000000000000004,0.8660254037844384,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-11-01
5621846.84,5035580.12,261733.75,1999,11,5035580.12,684728.12,5035580.12,-0.5000000000000004,0.8660254037844384,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-11-01
5621846.84,586266.71,89257.41,1999,11,5035580.12,5684751.19,3923251.7675,-0.5000000000000004,0.8660254037844384,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-11-01
5621846.84,586266.71,93106.43,1999,11,586266.71,5684751.19,2810923.415,-0.5000000000000004,0.8660254037844384,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-11-01
5621846.84,586266.71,6511.51,1999,11,586266.71,5684751.19,1698595.0625,-0.5000000000000004,0.8660254037844384,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-11-01
5621846.84,586266.71,397391.36,1999,11,586266.71,5684751.19,586266.71,-0.5000000000000004,0.8660254037844384,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-11-01
5962951.36,5271925.07,7580.99,1999,12,586266.71,725695.55,1757681.3,-2.4492935982947064e-16,1.0,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-12-01
5962951.36,5271925.07,1395978.33,1999,12,5271925.07,725695.55,2929095.89,-2.4492935982947064e-16,1.0,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-12-01
5962951.36,5271925.07,3547990.74,1999,12,5271925.07,725695.55,4100510.4800000004,-2.4492935982947064e-16,1.0,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-12-01
5962951.36,5271925.07,320375.0,1999,12,5271925.07,725695.55,5271925.07,-2.4492935982947064e-16,1.0,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-12-01
5962951.36,691026.3,134713.84,1999,12,5271925.07,5035580.12,4126700.3775000004,-2.4492935982947064e-16,1.0,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,1999-12-01
5962951.36,691026.3,126020.99,1999,12,691026.3,5035580.12,2981475.685,-2.4492935982947064e-16,1.0,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,1999-12-01
5962951.36,691026.3,4151.99,1999,12,691026.3,5035580.12,1836250.9925000002,-2.4492935982947064e-16,1.0,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,1999-12-01
5962951.36,691026.3,426139.48,1999,12,691026.3,5035580.12,691026.3,-2.4492935982947064e-16,1.0,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,1999-12-01
6804154.12,6366080.23,63602.55,2000,1,691026.3,586266.71,2109789.7825,0.49999999999999994,0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2000-01-01
6804154.12,6366080.23,1377988.78,2000,1,6366080.23,586266.71,3528553.2650000006,0.49999999999999994,0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2000-01-01
6804154.12,6366080.23,4465455.64,2000,1,6366080.23,586266.71,4947316.7475000005,0.49999999999999994,0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2000-01-01
6804154.12,6366080.23,459033.26,2000,1,6366080.23,586266.71,6366080.23,0.49999999999999994,0.8660254037844387,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2000-01-01
6804154.12,438073.89,38883.75,2000,1,6366080.23,5271925.07,4884078.6450000005,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2000-01-01
6804154.12,438073.89,126686.99,2000,1,438073.89,5271925.07,3402077.06,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2000-01-01
6804154.12,438073.89,4148.55,2000,1,438073.89,5271925.07,1920075.475,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2000-01-01
6804154.12,438073.89,268354.6,2000,1,438073.89,5271925.07,438073.89,0.49999999999999994,0.8660254037844387,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2000-01-01
6651884.86,6229551.28,36641.99,2000,2,438073.89,691026.3,1885943.2375,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2000-02-01
6651884.86,6229551.28,1315982.07,2000,2,6229551.28,691026.3,3333812.585,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2000-02-01
6651884.86,6229551.28,4604418.95,2000,2,6229551.28,691026.3,4781681.9325,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2000-02-01
6651884.86,6229551.28,272508.27,2000,2,6229551.28,691026.3,6229551.28,0.8660254037844386,0.5000000000000001,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2000-02-01
6651884.86,422333.57,62812.9,2000,2,6229551.28,6366080.23,4777746.852500001,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2000-02-01
6651884.86,422333.57,133617.96,2000,2,422333.57,6366080.23,3325942.4250000003,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2000-02-01
6651884.86,422333.57,1176.01,2000,2,422333.57,6366080.23,1874137.9975,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2000-02-01
6651884.86,422333.57,224726.7,2000,2,422333.57,6366080.23,422333.57,0.8660254037844386,0.5000000000000001,1.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2000-02-01
7064512.72,6380178.89,64990.98,2000,3,422333.57,438073.89,1911794.9,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2000-03-01
7064512.72,6380178.89,1599360.54,2000,3,6380178.89,438073.89,3401256.2299999995,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2000-03-01
7064512.72,6380178.89,4309689.37,2000,3,6380178.89,438073.89,4890717.56,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2000-03-01
7064512.72,6380178.89,406138.0,2000,3,6380178.89,438073.89,6380178.89,1.0,6.123233995736766e-17,0.0,ESTADOS UNIDOS DE AMERICA,REPOSADO,2000-03-01
7064512.72,684333.83,164696.94,2000,3,6380178.89,6229551.28,4956217.625,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,AÑEJO,2000-03-01
7064512.72,684333.83,123643.18,2000,3,684333.83,6229551.28,3532256.36,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,BLANCO,2000-03-01
7064512.72,684333.83,1350.0,2000,3,684333.83,6229551.28,2108295.0949999997,1.0,6.123233995736766e-17,1.0,ESTADOS UNIDOS DE AMERICA,JOVEN,2000-03-01
