NombrePais,Total_Pais_Mes,Categoria,Total_Categoria_Mes,Clase,Litros 40 % Alc. Vol,AñoArchivo,Mes
MEXICO,31308.6,TEQUILA,14971.94,REPOSADO,10293.46,1999,6
GUAM EUA,10354.2,TEQUILA,7114.2,REPOSADO,7114.2,2009,5
ITALIA,128379.86,TEQUILA 100% DE AGAVE,81816.56,EXTRA AÑEJO,207.2,2017,8
SUECIA,145.95,TEQUILA 100% DE AGAVE,145.95,BLANCO,70.35,2019,1
EL SALVADOR,22169.48,TEQUILA 100% DE AGAVE,9547.88,REPOSADO,8098.88,2019,3
SUDAFRICA,81744.53,TEQUILA 100% DE AGAVE,13169.93,REPOSADO,11520.0,2017,11
ITALIA,218658.02,TEQUILA,170314.07,REPOSADO,19271.7,2021,7
BOLIVIA,8139.6,TEQUILA,8139.6,BLANCO,4069.8,2007,1
GRECIA,10598.01,TEQUILA 100% DE AGAVE,7497.21,AÑEJO,363.09,2011,5
ITALIA,264077.22,TEQUILA,49746.48,REPOSADO,6822.9,2019,4
ITALIA,162318.83,TEQUILA 100% DE AGAVE,64325.07,REPOSADO,18604.32,2020,12
TAIWAN,8966.25,TEQUILA 100% DE AGAVE,758.25,AÑEJO,756.0,2010,1
BRASIL,77601.18,TEQUILA 100% DE AGAVE,1172.38,REPOSADO,399.63,2009,12
SUDAFRICA,121304.7,TEQUILA,113654.7,AÑEJO,6336.0,2015,6
GRECIA,27583.92,TEQUILA 100% DE AGAVE,25971.96,REPOSADO,13188.0,2011,8
PAISES BAJOS,157899.65,TEQUILA,157899.65,JOVEN,5873.85,1999,4
CUBA,13537.5,TEQUILA,13537.5,BLANCO,9690.0,2011,3
ITALIA,450756.72,TEQUILA,224750.97,REPOSADO,13885.2,2022,5
MEXICO,99431.71,TEQUILA 100% DE AGAVE,98760.16,REPOSADO,31238.91,2022,7
SUDAFRICA,82314.9,TEQUILA,82314.9,BLANCO,26122.5,2007,9
URUGUAY,28001.25,TEQUILA,28001.25,JOVEN,10630.5,2007,4
NUEVA ZELANDIA,63406.71,TEQUILA 100% DE AGAVE,26123.23,AÑEJO,233.51,2023,6
CHINA,124559.68,TEQUILA,109474.05,REPOSADO,26947.05,2022,10
CHINA,22638.96,TEQUILA,20628.0,REPOSADO,10368.0,2015,11
JAPON,172654.88,TEQUILA,122302.43,JOVEN,12817.5,2023,10
PERU,22843.8,TEQUILA 100% DE AGAVE,15964.2,REPOSADO,13860.0,2023,12
GUATEMALA,1986.75,TEQUILA 100% DE AGAVE,1439.55,REPOSADO,931.95,2015,6
COLOMBIA,7974.0,TEQUILA,5544.0,JOVEN,4071.38,2012,12
REPUBLICA DOMINICANA,28778.6,TEQUILA 100% DE AGAVE,23033.0,AÑEJO,45.0,2021,9
ESLOVENIA,2646.0,TEQUILA,2646.0,BLANCO,1984.5,2019,5
SUDAFRICA,96957.57,TEQUILA 100% DE AGAVE,6536.25,BLANCO,3386.25,2013,9
FILIPINAS,33854.25,TEQUILA,33854.25,BLANCO,6300.0,1998,10
COLOMBIA,188405.04,TEQUILA,135137.4,REPOSADO,95592.0,2018,7
ESPAÑA,1265613.27,TEQUILA 100% DE AGAVE,84259.29,REPOSADO,55369.8,2022,3
PERU,46862.77,TEQUILA 100% DE AGAVE,24701.17,AÑEJO,3665.7,2023,11
DINAMARCA,7182.0,TEQUILA,7182.0,BLANCO,4309.2,2010,4
ESTADOS UNIDOS DE AMERICA,18802780.66,TEQUILA 100% DE AGAVE,10867723.68,JOVEN,55039.95,2019,10
IRLANDA,1204.87,TEQUILA 100% DE AGAVE,1204.87,REPOSADO,1204.87,1997,5
TAIWAN,9072.0,TEQUILA,9072.0,JOVEN,1728.0,2007,7
NORUEGA,3808.45,TEQUILA,3591.0,REPOSADO,1795.5,2016,3
CANADA,91476.77,TEQUILA 100% DE AGAVE,10539.0,REPOSADO,9045.0,2008,3
CANADA,516900.12,TEQUILA,171263.38,JOVEN,15423.3,2024,10
ARGENTINA,278.45,TEQUILA 100% DE AGAVE,278.45,REPOSADO,118.85,2010,7
ARGENTINA,9000.0,TEQUILA,9000.0,BLANCO,2700.0,2012,8
EL SALVADOR,7317.9,TEQUILA,6035.4,AÑEJO,319.2,2008,5
ISRAEL,20040.6,TEQUILA 100% DE AGAVE,1230.6,AÑEJO,252.0,2009,6
PANAMA,93800.77,TEQUILA,76093.2,JOVEN,19530.0,2017,11
ESTADOS UNIDOS DE AMERICA,5530155.63,TEQUILA 100% DE AGAVE,489547.44,AÑEJO,91233.0,2002,1
FILIPINAS,24336.73,TEQUILA,24336.73,JOVEN,19532.6,1997,9
ECUADOR,15749.98,TEQUILA,15749.98,REPOSADO,3937.49,2006,12
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,367805.43,TEQUILA,146584.5,REPOSADO,3748.5,2024,6
EL SALVADOR,19378.31,TEQUILA 100% DE AGAVE,10020.19,BLANCO,892.5,2015,6
RUSIA,32713.5,TEQUILA 100% DE AGAVE,8863.2,REPOSADO,3824.4,2022,2
PANAMA,2642.03,TEQUILA,1837.5,REPOSADO,682.5,2008,3
FRANCIA,179414.23,TEQUILA,167930.4,REPOSADO,6463.8,2020,11
COLOMBIA,36826.65,TEQUILA,25872.3,BLANCO,7024.8,2014,9
REPUBLICA DOMINICANA,63137.85,TEQUILA 100% DE AGAVE,25495.35,REPOSADO,10467.75,2024,12
GUATEMALA,11427.2,TEQUILA 100% DE AGAVE,1232.15,REPOSADO,1148.36,2008,7
SINGAPUR,6427.15,TEQUILA,6427.15,BLANCO,6427.15,2021,8
GUATEMALA,11933.25,TEQUILA 100% DE AGAVE,3183.73,BLANCO,899.99,1999,10
UCRANIA,50718.51,TEQUILA,49359.06,BLANCO,32844.96,2010,4
PANAMA,150774.76,TEQUILA,131872.2,REPOSADO,121761.0,2009,4
PARAGUAY,18874.94,TEQUILA,18518.4,REPOSADO,8618.4,2007,3
COLOMBIA,451206.42,TEQUILA 100% DE AGAVE,185559.08,REPOSADO,84134.46,2022,8
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,322049.62,TEQUILA 100% DE AGAVE,83925.73,AÑEJO,7473.27,2018,6
POLONIA,1826.28,TEQUILA 100% DE AGAVE,1250.58,BLANCO,629.85,2008,6
ESTADOS UNIDOS DE AMERICA,26477683.11,TEQUILA 100% DE AGAVE,17142709.37,AÑEJO,1367683.36,2021,7
ANTILLAS NEERLANDESAS,5865.45,TEQUILA 100% DE AGAVE,609.45,BLANCO,126.0,2007,2
REPUBLICA DOMINICANA,66466.91,TEQUILA 100% DE AGAVE,22576.61,BLANCO,15477.68,2022,9
EGIPTO,9120.0,TEQUILA,9120.0,BLANCO,3420.0,2010,4
RUSIA,65501.49,TEQUILA,26507.88,REPOSADO,1728.0,2013,5
SINGAPUR,132126.3,TEQUILA 100% DE AGAVE,41184.0,REPOSADO,5937.0,2016,1
ANTILLAS NEERLANDESAS,388.18,TEQUILA,189.0,JOVEN,72.0,2008,5
JAPON,51179.95,TEQUILA,47579.95,JOVEN,7649.99,2006,5
COLOMBIA,178000.09,TEQUILA 100% DE AGAVE,52069.21,REPOSADO,39726.03,2017,8
SUDAFRICA,186809.63,TEQUILA 100% DE AGAVE,15138.68,REPOSADO,13968.0,2019,5
NIGERIA,44460.0,TEQUILA,44460.0,BLANCO,33345.0,2019,3
RUSIA,26463.96,TEQUILA,17054.4,REPOSADO,9695.7,2021,2
PANAMA,26785.95,TEQUILA,14745.6,BLANCO,3283.2,2019,4
INDIA,43623.75,TEQUILA 100% DE AGAVE,2103.75,BLANCO,1044.0,2021,11
COREA DEL SUR,43074.36,TEQUILA,33363.36,REPOSADO,30490.56,2018,10
ALEMANIA,261580.83,TEQUILA 100% DE AGAVE,643.82,BLANCO,79.81,2000,2
NIGERIA,616.5,TEQUILA 100% DE AGAVE,616.5,REPOSADO,382.5,2024,12
ANDORRA,836.6,TEQUILA,177.8,BLANCO,40.8,2019,12
ALEMANIA,792506.04,TEQUILA 100% DE AGAVE,44390.43,BLANCO,26038.32,2011,5
SUECIA,7157.55,TEQUILA 100% DE AGAVE,7112.4,AÑEJO,785.4,2021,11
ISRAEL,37549.5,TEQUILA 100% DE AGAVE,4695.75,BLANCO,1541.25,2012,10
BRASIL,233662.5,TEQUILA,228695.4,BLANCO,49350.6,2023,4
ITALIA,51281.87,TEQUILA,36390.13,BLANCO,33037.87,2012,8
JAPON,42224.99,TEQUILA 100% DE AGAVE,360.0,REPOSADO,225.0,2005,3
HONG KONG,6491.25,TEQUILA,6221.25,REPOSADO,2630.25,2018,2
MEXICO,686652.78,TEQUILA,624444.0,AÑEJO,1983.6,2006,3
CHILE,52710.0,TEQUILA,52710.0,REPOSADO,396.0,2016,11
ESLOVENIA,8390.4,TEQUILA,8390.4,BLANCO,7432.8,2013,10
RUSIA,130101.98,TEQUILA 100% DE AGAVE,25984.73,BLANCO,18491.7,2012,1
RUSIA,33945.78,TEQUILA,33945.78,BLANCO,7056.6,2002,11
SINGAPUR,60218.26,TEQUILA,24325.91,REPOSADO,24325.91,2012,3
HUNGRIA,7835.22,TEQUILA,7835.22,JOVEN,7048.62,2007,1
REPUBLICA DOMINICANA,46358.58,TEQUILA,15595.2,BLANCO,7797.6,2021,12
VENEZUELA,13428.0,TEQUILA 100% DE AGAVE,900.0,REPOSADO,900.0,2008,1
ITALIA,9715.5,TEQUILA 100% DE AGAVE,42.6,AÑEJO,17.4,2011,10
TAIWAN,7416.9,TEQUILA,7416.9,JOVEN,7416.9,1997,7
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,480570.21,TEQUILA,233575.89,JOVEN,11392.6,2021,12
ESTADOS UNIDOS DE AMERICA,26227343.04,TEQUILA,7492161.74,BLANCO,3988401.87,2022,4
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,45503.34,TEQUILA 100% DE AGAVE,3727.79,AÑEJO,478.8,2004,8
COLOMBIA,55699.65,TEQUILA,52444.35,REPOSADO,44963.1,2014,10
URUGUAY,16783.2,TEQUILA 100% DE AGAVE,1188.0,REPOSADO,405.0,2017,11
CANADA,137480.01,TEQUILA 100% DE AGAVE,8411.51,REPOSADO,6952.61,2000,1
ESPAÑA,550819.15,TEQUILA,488099.65,JOVEN,95914.42,2024,3
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,88850.18,TEQUILA 100% DE AGAVE,1775.5,AÑEJO,191.25,1997,4
FILIPINAS,89717.99,TEQUILA 100% DE AGAVE,798.0,AÑEJO,798.0,2001,10
ITALIA,348860.49,TEQUILA,119607.93,BLANCO,87098.83,2024,4
PANAMA,104737.05,TEQUILA,58792.65,REPOSADO,42924.99,2018,7
HONG KONG,9900.0,TEQUILA,9900.0,JOVEN,9900.0,1998,5
SINGAPUR,60482.06,TEQUILA 100% DE AGAVE,10123.48,BLANCO,900.0,2006,3
EMIRATOS ARABES UNIDOS,11049.0,TEQUILA,9900.0,BLANCO,9900.0,2020,4
CANADA,100459.01,TEQUILA 100% DE AGAVE,8005.49,REPOSADO,4650.74,2006,11
PANAMA,61798.95,TEQUILA 100% DE AGAVE,49133.25,AÑEJO,13380.84,2023,4
SINGAPUR,18042.68,TEQUILA 100% DE AGAVE,15343.8,AÑEJO,1991.7,2013,12
BELICE,5700.01,TEQUILA,5700.01,BLANCO,2850.0,2000,6
LITUANIA,10054.8,TEQUILA,10054.8,REPOSADO,10054.8,2017,11
COREA DEL SUR,35291.28,TEQUILA,35291.28,REPOSADO,25936.68,2009,10
BRASIL,140976.54,TEQUILA,135716.4,JOVEN,1417.5,2012,2
SINGAPUR,32430.6,TEQUILA,11782.8,REPOSADO,10054.8,2015,6
ESPAÑA,153800.33,TEQUILA 100% DE AGAVE,22413.46,REPOSADO,9955.73,2018,11
UCRANIA,22413.84,TEQUILA,10330.68,REPOSADO,3914.76,2024,3
BAHAMAS,23595.45,TEQUILA 100% DE AGAVE,776.25,REPOSADO,720.0,2021,8
HONDURAS,1300.88,TEQUILA 100% DE AGAVE,345.38,AÑEJO,85.5,2010,2
CANADA,122735.05,TEQUILA 100% DE AGAVE,72444.9,BLANCO,23532.49,2018,1
EMIRATOS ARABES UNIDOS,13261.11,TEQUILA 100% DE AGAVE,13.11,REPOSADO,13.11,2006,11
BOLIVIA,14406.15,TEQUILA,4428.9,REPOSADO,4428.9,2021,2
ARMENIA ,3.5,TEQUILA 100% DE AGAVE,1.5,BLANCO,0.75,2009,8
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,187687.31,TEQUILA 100% DE AGAVE,108890.51,AÑEJO,32318.27,2019,4
NUEVA ZELANDIA,77686.98,TEQUILA,15337.56,REPOSADO,10741.08,2023,5
CHINA,27398.4,TEQUILA 100% DE AGAVE,10800.0,REPOSADO,4050.0,2019,4
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,163660.12,TEQUILA 100% DE AGAVE,108.16,BLANCO,19.95,1999,11
ESTADOS UNIDOS DE AMERICA,9840516.07,TEQUILA 100% DE AGAVE,3483319.35,BLANCO,1534716.75,2008,5
INDIA,11844.0,TEQUILA,9900.0,BLANCO,9900.0,2021,9
GUATEMALA,27036.74,TEQUILA 100% DE AGAVE,3139.49,AÑEJO,319.2,2010,9
COSTA RICA,15989.99,TEQUILA,6413.99,REPOSADO,4164.0,1998,11
EL SALVADOR,17737.5,TEQUILA 100% DE AGAVE,14382.0,REPOSADO,12079.13,2016,6
AUSTRIA,3379.53,TEQUILA 100% DE AGAVE,3379.53,AÑEJO,351.12,2019,12
ISLAS CAIMAN  ,22064.98,TEQUILA 100% DE AGAVE,22064.98,BLANCO,2457.0,2003,2
TAILANDIA,1841.1,TEQUILA 100% DE AGAVE,558.6,REPOSADO,79.8,2011,3
NICARAGUA,9112.47,TEQUILA 100% DE AGAVE,2511.87,AÑEJO,151.62,2022,9
TURQUIA,4032.0,TEQUILA 100% DE AGAVE,840.0,AÑEJO,420.0,2008,1
INDIA,7912.5,TEQUILA,6000.0,BLANCO,6000.0,2014,11
MARRUECOS,1915.2,TEQUILA,1915.2,REPOSADO,766.08,2015,11
ECUADOR,1508.22,TEQUILA,1508.22,JOVEN,1508.22,1997,6
COLOMBIA,178105.55,TEQUILA 100% DE AGAVE,76764.06,EXTRA AÑEJO,216.0,2024,12
EMIRATOS ARABES UNIDOS,9000.0,TEQUILA,9000.0,BLANCO,6300.0,2009,3
ESTADOS UNIDOS DE AMERICA,9096363.94,TEQUILA 100% DE AGAVE,5049984.58,JOVEN,83843.25,2014,12
SINGAPUR,177455.64,TEQUILA 100% DE AGAVE,5233.5,BLANCO,2250.0,2022,4
SUDAFRICA,66061.46,TEQUILA 100% DE AGAVE,58911.64,AÑEJO,4222.5,2023,1
AUSTRALIA,105570.25,TEQUILA 100% DE AGAVE,56612.95,REPOSADO,33518.86,2015,8
DINAMARCA,6988.8,TEQUILA 100% DE AGAVE,6988.8,BLANCO,4872.0,2023,2
MEXICO,99405.75,TEQUILA 100% DE AGAVE,98691.75,REPOSADO,42946.88,2018,11
FRANCIA,316816.65,TEQUILA,313076.67,JOVEN,64803.71,2015,12
MEXICO,37507.66,TEQUILA 100% DE AGAVE,30604.54,AÑEJO,6517.64,2007,11
COSTA RICA,26252.25,TEQUILA 100% DE AGAVE,2922.75,REPOSADO,1091.25,2012,2
ISLAS VIRGENES NORTEAMERICANAS,8911.13,TEQUILA,8461.12,REPOSADO,7801.12,2000,4
ESTADOS UNIDOS DE AMERICA,5623867.82,TEQUILA,5073124.51,REPOSADO,225632.4,1999,4
ESTONIA,4069.8,TEQUILA,3064.32,BLANCO,2202.48,2020,7
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,110882.94,TEQUILA,109921.06,JOVEN,34541.13,2001,11
SINGAPUR,17943.97,TEQUILA 100% DE AGAVE,12018.82,REPOSADO,4222.77,2019,1
JAPON,181249.79,TEQUILA 100% DE AGAVE,29593.13,AÑEJO,543.75,2021,12
CHILE,59284.28,TEQUILA 100% DE AGAVE,25992.0,AÑEJO,792.0,2022,11
ISRAEL,44321.25,TEQUILA,37677.0,REPOSADO,37677.0,2017,5
HONG KONG,1147.5,TEQUILA 100% DE AGAVE,1147.5,BLANCO,877.5,2019,4
HONG KONG,9887.23,TEQUILA,8778.0,REPOSADO,8778.0,2002,3
EL SALVADOR,25852.97,TEQUILA 100% DE AGAVE,11497.67,BLANCO,2085.0,2014,10
ANTILLAS NEERLANDESAS,7180.65,TEQUILA,6224.4,REPOSADO,4788.0,2011,10
ESPAÑA,115490.1,TEQUILA,109090.14,BLANCO,4124.8,2009,2
DINAMARCA,7182.0,TEQUILA,7182.0,BLANCO,5386.5,2010,11
VIETNAM,19872.0,TEQUILA,19872.0,REPOSADO,19872.0,2020,8
LETONIA,203749.93,TEQUILA,176171.7,JOVEN,52219.5,2018,9
LIBANO,22974.42,TEQUILA,22974.42,BLANCO,11491.2,2015,10
PUERTO RICO,11700.0,TEQUILA,10799.99,REPOSADO,6750.0,2000,3
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,129145.8,TEQUILA,44888.4,BLANCO,8254.5,2017,1
FINLANDIA,22778.0,TEQUILA 100% DE AGAVE,79.8,REPOSADO,79.8,2006,4
CANADA,122735.05,TEQUILA,50290.15,JOVEN,17262.0,2018,1
LETONIA,203749.93,TEQUILA 100% DE AGAVE,27578.23,BLANCO,21774.0,2018,9
PERU,4.28,TEQUILA 100% DE AGAVE,2.85,REPOSADO,1.43,2006,12
GUAM EUA,5958.0,TEQUILA,5094.0,REPOSADO,4284.0,2022,6
BELGICA,36624.58,TEQUILA,34066.57,BLANCO,17885.02,2016,4
TURQUIA,62475.42,TEQUILA,62475.42,BLANCO,51175.74,2012,8
ESTADOS UNIDOS DE AMERICA,6047567.39,TEQUILA,5565778.98,REPOSADO,211744.27,1998,11
JAPON,156934.8,TEQUILA,131562.0,REPOSADO,85212.0,2012,12
COSTA RICA,18823.65,TEQUILA,18823.65,JOVEN,1433.25,2010,11
UCRANIA,14940.0,TEQUILA 100% DE AGAVE,10782.0,REPOSADO,4986.0,2012,10
MEXICO,17187.32,TEQUILA,7337.54,AÑEJO,540.73,1998,5
CHINA,104574.24,TEQUILA,104191.2,BLANCO,60559.2,2015,5
PERU,9700.05,TEQUILA 100% DE AGAVE,540.0,BLANCO,540.0,2011,2
UCRANIA,40697.1,TEQUILA,39528.6,JOVEN,15266.7,2010,2
FILIPINAS,64191.21,TEQUILA 100% DE AGAVE,4588.59,EXTRA AÑEJO,37.3,2019,5
UCRANIA,38680.55,TEQUILA 100% DE AGAVE,2259.2,REPOSADO,1093.26,2010,12
PERU,52866.0,TEQUILA 100% DE AGAVE,5670.0,BLANCO,3645.0,2023,2
ESTADOS UNIDOS DE AMERICA,6617453.59,TEQUILA,5212898.69,REPOSADO,161513.87,2005,8
BRASIL,209029.5,TEQUILA 100% DE AGAVE,35031.15,REPOSADO,33816.15,2011,9
NICARAGUA,2850.0,TEQUILA,2850.0,REPOSADO,2850.0,2011,8
SUECIA,6396.0,TEQUILA 100% DE AGAVE,6396.0,REPOSADO,654.36,2017,7
ESPAÑA,232664.16,TEQUILA 100% DE AGAVE,16593.45,REPOSADO,9070.41,2018,4
MEXICO,42635.93,TEQUILA,12187.02,BLANCO,601.95,2000,6
KENYA,7551.0,TEQUILA 100% DE AGAVE,1215.0,REPOSADO,405.0,2014,6
LIBANO,14864.43,TEQUILA,13757.52,REPOSADO,4197.48,2023,6
EMIRATOS ARABES UNIDOS,72637.65,TEQUILA 100% DE AGAVE,10645.65,BLANCO,2279.03,2024,4
ISLAS CAIMAN  ,8682.0,TEQUILA 100% DE AGAVE,1338.0,REPOSADO,540.0,2007,11
MARRUECOS,3931.2,TEQUILA 100% DE AGAVE,3931.2,AÑEJO,907.2,2019,12
REPUBLICA DOMINICANA,9418.88,TEQUILA 100% DE AGAVE,5400.38,REPOSADO,2055.0,2012,9
JAMAICA,274.95,TEQUILA 100% DE AGAVE,274.95,AÑEJO,159.53,2023,6
PAISES BAJOS,8896.2,TEQUILA 100% DE AGAVE,8014.2,AÑEJO,389.31,2007,11
SINGAPUR,48966.41,TEQUILA 100% DE AGAVE,32122.91,REPOSADO,7367.85,2018,10
ESTADOS UNIDOS DE AMERICA,10483418.87,TEQUILA 100% DE AGAVE,2515422.42,REPOSADO,1326108.94,2006,5
PERU,27806.67,TEQUILA,21693.6,REPOSADO,18820.8,2015,3
NORUEGA,20720.16,TEQUILA,18969.6,BLANCO,5745.6,2021,8
COLOMBIA,19389.9,TEQUILA,8561.24,BLANCO,3374.99,2006,10
TAIWAN,12105.01,TEQUILA,12105.01,JOVEN,9405.0,1998,11
MEXICO,70907.65,TEQUILA,3380.39,JOVEN,114.0,2012,9
GUYANA,36.0,TEQUILA 100% DE AGAVE,36.0,REPOSADO,9.0,2010,8
GUATEMALA,67676.21,TEQUILA 100% DE AGAVE,13090.16,AÑEJO,7004.7,2022,6
HONDURAS,13793.84,TEQUILA,5936.4,REPOSADO,5936.4,2018,7
ESTONIA,14657.85,TEQUILA 100% DE AGAVE,1268.25,REPOSADO,798.0,2008,5
CHINA,77816.94,TEQUILA,48480.0,REPOSADO,7644.0,2021,8
CANADA,144204.76,TEQUILA 100% DE AGAVE,9772.2,BLANCO,2725.2,2012,1
CANADA,471980.65,TEQUILA,281673.58,JOVEN,8078.4,2025,1
PORTUGAL,8.59,TEQUILA 100% DE AGAVE,8.59,BLANCO,2.11,2017,5
KAZAKHSTAN,19935.75,TEQUILA,19935.75,JOVEN,2294.25,2010,3
SUDAFRICA,69087.6,TEQUILA,61527.6,BLANCO,30805.2,2016,11
PAISES BAJOS,51374.95,TEQUILA,50770.15,BLANCO,40510.15,2021,3
FRANCIA,172231.52,TEQUILA,163889.72,BLANCO,163889.72,2016,4
HONG KONG,18592.73,TEQUILA 100% DE AGAVE,16.73,AÑEJO,4.5,2008,10
PUERTO RICO,40821.75,TEQUILA 100% DE AGAVE,17997.75,BLANCO,11349.0,2020,2
CANADA,769438.99,TEQUILA 100% DE AGAVE,36270.9,EXTRA AÑEJO,12.0,2011,8
AUSTRALIA,58241.22,TEQUILA,47707.62,REPOSADO,28274.64,2010,7
ALEMANIA,574415.93,TEQUILA 100% DE AGAVE,65166.08,BLANCO,38579.55,2024,11
SINGAPUR,50648.4,TEQUILA 100% DE AGAVE,19616.4,AÑEJO,3287.47,2016,7
MEXICO,70477.73,TEQUILA 100% DE AGAVE,66849.97,AÑEJO,15639.22,2010,12
AUSTRIA,700.34,TEQUILA 100% DE AGAVE,700.34,AÑEJO,160.27,2017,10
PAISES BAJOS,145566.44,TEQUILA,144829.94,JOVEN,51169.96,2006,5
ANDORRA,1313.25,TEQUILA,479.25,JOVEN,90.0,2017,8
UCRANIA,21179.93,TEQUILA 100% DE AGAVE,577.13,AÑEJO,577.13,2008,7
DINAMARCA,336.0,TEQUILA 100% DE AGAVE,336.0,REPOSADO,168.0,2022,1
PANAMA,174457.98,TEQUILA,64342.17,REPOSADO,34477.65,2024,5
COSTA RICA,51176.78,TEQUILA 100% DE AGAVE,8494.28,BLANCO,3380.63,2024,4
LITUANIA,4522.38,TEQUILA,3915.9,BLANCO,2595.78,2024,2
POLONIA,75411.0,TEQUILA,75411.0,BLANCO,32319.0,2024,3
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,101313.07,TEQUILA,38304.0,BLANCO,27531.0,2016,6
TAILANDIA,9875.25,TEQUILA,9077.25,BLANCO,2693.25,2012,8
ANTILLAS NEERLANDESAS,8174.7,TEQUILA,5198.4,REPOSADO,3283.2,2022,11
LETONIA,172571.44,TEQUILA 100% DE AGAVE,46931.47,EXTRA AÑEJO,49.87,2018,11
NUEVA ZELANDIA,19450.2,TEQUILA,17284.68,BLANCO,47.88,2017,6
LIBANO,6797.05,TEQUILA 100% DE AGAVE,1434.49,EXTRA AÑEJO,162.75,2023,7
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,123817.82,TEQUILA,121559.42,BLANCO,35582.12,2008,3
TAILANDIA,4500.0,TEQUILA,4500.0,REPOSADO,4500.0,2001,3
TURQUIA,46225.36,TEQUILA 100% DE AGAVE,27967.96,AÑEJO,793.95,2024,8
COLOMBIA,81294.83,TEQUILA,36222.15,JOVEN,4389.0,2017,5
SUDAFRICA,53682.3,TEQUILA,53367.3,REPOSADO,32004.9,2012,2
JAPON,143991.9,TEQUILA,117579.6,BLANCO,42009.3,2018,9
ISRAEL,22998.0,TEQUILA,15960.0,REPOSADO,13566.0,2020,11
PARAGUAY,18202.04,TEQUILA 100% DE AGAVE,554.84,REPOSADO,383.84,2022,5
CHILE,15102.0,TEQUILA 100% DE AGAVE,8550.0,REPOSADO,2520.0,2018,2
ESTADOS UNIDOS DE AMERICA,8944700.85,TEQUILA 100% DE AGAVE,4478086.11,AÑEJO,359386.38,2012,9
JAPON,100419.54,TEQUILA,90604.5,AÑEJO,405.0,2014,5
SINGAPUR,85497.0,TEQUILA,65116.8,REPOSADO,56306.88,2012,6
JAPON,89540.1,TEQUILA 100% DE AGAVE,12833.1,AÑEJO,1301.4,2015,10
PAISES BAJOS,8413.2,TEQUILA 100% DE AGAVE,8413.2,BLANCO,3721.68,2016,11
VENEZUELA,18513.0,TEQUILA,18513.0,JOVEN,9324.0,2006,10
FRANCIA,146010.81,TEQUILA 100% DE AGAVE,10529.88,REPOSADO,2517.3,2017,4
SUDAFRICA,23541.69,TEQUILA 100% DE AGAVE,660.37,AÑEJO,321.75,2004,10
ESTADOS UNIDOS DE AMERICA,6410446.74,TEQUILA,5684751.19,REPOSADO,661762.48,1999,10
REPUBLICA ESLOVACA,5595.0,TEQUILA 100% DE AGAVE,3334.0,AÑEJO,439.0,2017,12
TURQUIA,47266.8,TEQUILA,40435.92,BLANCO,35440.44,2014,7
GRECIA,44557.47,TEQUILA 100% DE AGAVE,8447.97,REPOSADO,1197.0,2020,12
TURQUIA,9975.84,TEQUILA 100% DE AGAVE,3255.84,BLANCO,2170.56,2021,5
BELGICA,11397.44,TEQUILA,10056.8,BLANCO,4790.0,2018,8
ARUBA,10260.0,TEQUILA,10260.0,REPOSADO,10260.0,2002,1
SERBIA,21833.28,TEQUILA,21083.16,BLANCO,8969.52,2024,3
PERU,46411.2,TEQUILA 100% DE AGAVE,2025.0,REPOSADO,2025.0,2012,1
COSTA RICA,28141.88,TEQUILA,12651.3,REPOSADO,5061.6,2018,12
COREA DEL SUR,29909.28,TEQUILA,22175.28,REPOSADO,20533.68,2015,3
ITALIA,65727.41,TEQUILA 100% DE AGAVE,5003.6,REPOSADO,1276.8,2011,2
ISLAS VIRGENES NORTEAMERICANAS,7811.99,TEQUILA,7433.99,REPOSADO,7433.99,2005,12
CHINA,30139.5,TEQUILA 100% DE AGAVE,22495.5,BLANCO,2592.0,2022,5
FILIPINAS,37298.7,TEQUILA 100% DE AGAVE,3982.5,REPOSADO,1440.0,2017,2
REINO UNIDO DE LA GRAN BRETAÑA E IRLANDA DEL NORTE,42777.46,TEQUILA 100% DE AGAVE,27095.34,BLANCO,14183.16,2015,12
ESPAÑA,321793.83,TEQUILA 100% DE AGAVE,10882.84,EXTRA AÑEJO,100.5,2020,7
CANADA,140254.77,TEQUILA,10378.8,JOVEN,6868.8,2020,2
ANGUILA,45599.99,TEQUILA,45599.99,JOVEN,19095.0,1998,4
SUDAFRICA,267927.21,TEQUILA,128785.64,JOVEN,3847.5,2023,3
RUSIA,61890.9,TEQUILA 100% DE AGAVE,8187.48,AÑEJO,2370.06,2023,5
MEXICO,90395.07,TEQUILA 100% DE AGAVE,82683.07,EXTRA AÑEJO,1159.73,2014,10
